raceId,driverId,constructorId,grid,position,positionText,points,statusId
337,4,6,3,1,1,25.0,1
337,13,6,2,2,2,18.0,1
337,1,1,4,3,3,15.0,1
337,20,9,1,4,4,12.0,1
337,3,131,5,5,5,10.0,1
337,30,131,7,6,6,8.0,1
337,18,1,8,7,7,6.0,1
337,17,9,6,8,8,4.0,1
337,24,10,12,9,9,2.0,1
337,22,3,11,10,10,1.0,1
337,9,4,9,11,11,0.0,1
337,16,10,10,12,12,0.0,1
337,153,5,18,13,13,0.0,1
337,807,3,13,14,14,0.0,11
337,5,205,21,15,15,0.0,12
337,67,5,15,16,16,0.0,10
337,15,205,20,17,17,0.0,9
337,37,15,14,,R,0.0,9
337,811,164,23,,R,0.0,25
337,10,166,19,,R,0.0,6
337,808,4,17,,R,0.0,22
337,155,15,16,,R,0.0,9
337,810,166,22,,R,0.0,9
337,812,164,24,,R,0.0,3
338,18,1,4,1,1,25.0,1
338,9,4,9,2,2,18.0,1
338,13,6,5,3,3,15.0,1
338,4,6,3,4,4,12.0,1
338,3,131,6,5,5,10.0,1
338,1,1,11,6,6,8.0,1
338,24,10,13,7,7,6.0,1
338,22,3,8,8,8,4.0,1
338,17,9,2,9,9,2.0,1
338,30,131,7,10,10,1.0,1
338,153,5,17,11,11,0.0,1
338,37,15,14,12,12,0.0,1
338,5,205,19,13,13,0.0,12
338,812,164,22,14,14,0.0,15
338,10,166,23,,R,0.0,22
338,810,166,24,,R,0.0,9
338,20,9,1,,R,0.0,36
338,16,10,10,,R,0.0,5
338,808,4,18,,R,0.0,20
338,811,164,21,,R,0.0,9
338,67,5,12,,R,0.0,4
338,807,3,15,,R,0.0,4
338,155,15,16,,R,0.0,4
338,15,205,20,,W,0.0,9
339,20,9,3,1,1,25.0,1
339,17,9,1,2,2,18.0,1
339,3,131,2,3,3,15.0,1
339,9,4,6,4,4,12.0,1
339,16,10,4,5,5,10.0,1
339,1,1,20,6,6,8.0,1
339,13,6,21,7,7,6.0,1
339,18,1,17,8,8,4.0,1
339,153,5,14,9,9,2.0,1
339,807,3,5,10,10,1.0,1
339,67,5,13,11,11,0.0,1
339,22,3,7,12,12,0.0,11
339,4,6,19,13,13,0.0,5
339,810,166,24,14,14,0.0,13
339,812,164,22,15,15,0.0,13
339,811,164,23,16,16,0.0,14
339,15,205,18,17,17,0.0,15
339,5,205,15,,N,0.0,88
339,808,4,11,,R,0.0,6
339,24,10,10,,R,0.0,37
339,30,131,8,,R,0.0,36
339,155,15,9,,R,0.0,5
339,10,166,16,,R,0.0,20
339,37,15,12,,W,0.0,5
340,18,1,5,1,1,25.0,1
340,1,1,6,2,2,18.0,1
340,3,131,4,3,3,15.0,1
340,4,6,3,4,4,12.0,1
340,9,4,8,5,5,10.0,1
340,20,9,1,6,6,8.0,1
340,808,4,14,7,7,6.0,1
340,17,9,2,8,8,4.0,1
340,13,6,7,9,9,2.0,1
340,30,131,9,10,10,1.0,1
340,16,10,10,11,11,0.0,1
340,22,3,11,12,12,0.0,1
340,153,5,12,13,13,0.0,1
340,5,205,21,14,14,0.0,11
340,807,3,16,15,15,0.0,11
340,811,164,23,16,16,0.0,12
340,812,164,24,17,17,0.0,14
340,15,205,20,,R,0.0,9
340,810,166,22,,R,0.0,8
340,37,15,17,,R,0.0,39
340,67,5,13,,R,0.0,3
340,155,15,15,,R,0.0,3
340,24,10,18,,R,0.0,3
340,10,166,19,,W,0.0,5
341,17,9,1,1,1,25.0,1
341,4,6,4,2,2,18.0,1
341,20,9,2,3,3,15.0,1
341,30,131,6,4,4,12.0,1
341,18,1,5,5,5,10.0,1
341,13,6,9,6,6,8.0,1
341,16,10,11,7,7,6.0,1
341,9,4,7,8,8,4.0,1
341,22,3,17,9,9,2.0,11
341,153,5,15,10,10,1.0,11
341,808,4,19,11,11,0.0,11
341,155,15,10,12,12,0.0,11
341,3,131,8,13,13,0.0,11
341,1,1,3,14,14,0.0,29
341,24,10,16,15,15,0.0,5
341,807,3,13,16,16,0.0,12
341,15,205,18,17,17,0.0,13
341,10,166,22,18,18,0.0,13
341,810,166,23,19,19,0.0,14
341,67,5,14,,R,0.0,9
341,812,164,24,,R,0.0,22
341,37,15,12,,R,0.0,4
341,811,164,21,,R,0.0,3
341,5,205,20,,W,0.0,6
342,17,9,1,1,1,25.0,1
342,20,9,3,2,2,18.0,1
342,9,4,2,3,3,15.0,1
342,13,6,4,4,4,12.0,1
342,1,1,5,5,5,10.0,1
342,4,6,24,6,6,8.0,1
342,3,131,6,7,7,6.0,1
342,16,10,12,8,8,4.0,1
342,24,10,10,9,9,2.0,1
342,67,5,13,10,10,1.0,1
342,153,5,17,11,11,0.0,1
342,30,131,7,12,12,0.0,1
342,808,4,14,13,13,0.0,23
342,812,164,23,14,14,0.0,4
342,15,205,19,15,15,0.0,4
342,5,205,18,,R,0.0,38
342,811,164,22,,R,0.0,9
342,22,3,9,,R,0.0,22
342,155,15,16,,R,0.0,6
342,810,166,21,,R,0.0,36
342,10,166,20,,R,0.0,49
342,37,15,15,,R,0.0,9
342,18,1,8,,R,0.0,5
342,807,3,11,,R,0.0,33
343,1,1,2,1,1,25.0,1
343,18,1,4,2,2,18.0,1
343,17,9,1,3,3,15.0,1
343,30,131,5,4,4,12.0,1
343,3,131,6,5,5,10.0,1
343,9,4,7,6,6,8.0,1
343,13,6,8,7,7,6.0,1
343,4,6,12,8,8,4.0,1
343,16,10,11,9,9,2.0,1
343,155,15,10,10,10,1.0,1
343,37,15,13,11,11,0.0,1
343,153,5,16,12,12,0.0,1
343,24,10,18,13,13,0.0,11
343,22,3,15,14,14,0.0,11
343,808,4,9,15,15,0.0,11
343,67,5,14,16,16,0.0,11
343,807,3,17,17,17,0.0,11
343,10,166,21,18,18,0.0,13
343,810,166,23,19,19,0.0,13
343,812,164,24,20,20,0.0,48
343,811,164,22,,R,0.0,32
343,20,9,3,,R,0.0,4
343,5,205,20,,R,0.0,9
343,15,205,19,,R,0.0,9
344,1,1,1,1,1,25.0,1
344,18,1,4,2,2,18.0,1
344,4,6,3,3,3,15.0,1
344,20,9,2,4,4,12.0,1
344,17,9,7,5,5,10.0,1
344,3,131,10,6,6,8.0,1
344,9,4,8,7,7,6.0,1
344,67,5,15,8,8,4.0,11
344,24,10,5,9,9,2.0,11
344,16,10,9,10,10,1.0,11
344,30,131,13,11,11,0.0,11
344,153,5,16,12,12,0.0,11
344,807,3,12,13,13,0.0,11
344,22,3,11,14,14,0.0,11
344,13,6,6,15,15,0.0,11
344,5,205,19,16,16,0.0,12
344,808,4,14,17,17,0.0,12
344,812,164,24,18,18,0.0,14
344,810,166,23,19,19,0.0,15
344,10,166,21,,R,0.0,26
344,15,205,20,,R,0.0,23
344,37,15,17,,R,0.0,5
344,811,164,22,,R,0.0,9
344,155,15,18,,R,0.0,3
345,20,9,1,1,1,25.0,1
345,1,1,3,2,2,18.0,1
345,18,1,7,3,3,15.0,1
345,22,3,9,4,4,12.0,1
345,9,4,6,5,5,10.0,1
345,16,10,13,6,6,8.0,1
345,155,15,18,7,7,6.0,1
345,4,6,4,8,8,4.0,1
345,67,5,11,9,9,2.0,1
345,3,131,12,10,10,1.0,1
345,13,6,5,11,11,0.0,1
345,37,15,16,12,12,0.0,1
345,153,5,17,13,13,0.0,1
345,808,4,10,14,14,0.0,1
345,30,131,15,15,15,0.0,1
345,24,10,14,16,16,0.0,1
345,810,166,21,17,17,0.0,11
345,812,164,23,18,18,0.0,12
345,10,166,22,19,19,0.0,12
345,811,164,24,20,20,0.0,12
345,15,205,19,21,21,0.0,14
345,807,3,8,,R,0.0,43
345,5,205,20,,R,0.0,4
345,17,9,2,,R,0.0,4
346,17,9,2,1,1,25.0,1
346,1,1,4,2,2,18.0,1
346,3,131,5,3,3,15.0,1
346,18,1,14,4,4,12.0,1
346,22,3,8,5,5,10.0,1
346,155,15,12,6,6,8.0,1
346,20,9,1,7,7,6.0,1
346,16,10,11,8,8,4.0,1
346,30,131,10,9,9,2.0,1
346,807,3,13,10,10,1.0,1
346,24,10,20,11,11,0.0,1
346,67,5,16,12,12,0.0,1
346,808,4,15,13,13,0.0,1
346,4,6,3,14,14,0.0,1
346,13,6,7,15,15,0.0,1
346,15,205,21,16,16,0.0,11
346,5,205,18,17,17,0.0,11
346,10,166,19,18,18,0.0,12
346,812,164,23,19,19,0.0,12
346,29,164,24,20,20,0.0,12
346,153,5,17,,R,0.0,23
346,37,15,9,,R,0.0,4
346,9,4,6,,R,0.0,30
346,810,166,22,,R,0.0,9
347,4,6,2,1,1,25.0,1
347,13,6,3,2,2,18.0,1
347,20,9,1,3,3,15.0,1
347,1,1,6,4,4,12.0,1
347,18,1,5,5,5,10.0,1
347,17,9,4,6,6,8.0,1
347,9,4,7,7,7,6.0,11
347,3,131,9,8,8,4.0,11
347,30,131,11,9,9,2.0,11
347,808,4,13,10,10,1.0,11
347,155,15,12,11,11,0.0,11
347,22,3,8,12,12,0.0,11
347,807,3,10,13,13,0.0,11
347,37,15,14,14,14,0.0,11
347,153,5,15,15,15,0.0,11
347,24,10,21,16,16,0.0,12
347,16,10,19,17,17,0.0,12
347,10,166,23,18,18,0.0,13
347,811,164,20,19,19,0.0,14
347,5,205,18,,R,0.0,4
347,810,166,24,,R,0.0,6
347,29,164,22,,R,0.0,5
347,15,205,17,,R,0.0,6
347,67,5,16,,R,0.0,4
348,17,9,2,1,1,25.0,1
348,4,6,3,2,2,18.0,1
348,20,9,1,3,3,15.0,1
348,13,6,4,4,4,12.0,1
348,808,4,7,5,5,10.0,1
348,807,3,10,6,6,8.0,1
348,37,15,9,7,7,6.0,11
348,18,1,11,8,8,4.0,11
348,155,15,23,9,9,2.0,11
348,22,3,12,10,10,1.0,11
348,30,131,14,11,11,0.0,11
348,67,5,15,12,12,0.0,11
348,24,10,16,13,13,0.0,11
348,5,205,19,14,14,0.0,13
348,15,205,20,15,15,0.0,13
348,10,166,18,16,16,0.0,13
348,811,164,22,17,17,0.0,13
348,810,166,21,18,18,0.0,14
348,29,164,24,19,19,0.0,14
348,1,1,5,,R,0.0,6
348,9,4,8,,R,0.0,31
348,3,131,6,,R,0.0,36
348,16,10,13,,R,0.0,4
348,153,5,17,,R,0.0,5
349,1,1,2,1,1,25.0,1
349,17,9,1,2,2,18.0,1
349,9,4,3,3,3,15.0,1
349,13,6,6,4,4,12.0,1
349,16,10,8,5,5,10.0,1
349,3,131,14,6,6,8.0,1
349,30,131,21,7,7,6.0,1
349,155,15,17,8,8,4.0,1
349,808,4,23,9,9,2.0,1
349,24,10,12,10,10,1.0,1
349,37,15,24,11,11,0.0,1
349,67,5,16,12,12,0.0,1
349,153,5,11,13,13,0.0,1
349,807,3,9,14,14,0.0,11
349,20,9,4,15,15,0.0,11
349,5,205,13,16,16,0.0,11
349,810,166,22,17,17,0.0,11
349,10,166,20,18,18,0.0,11
349,15,205,15,19,19,0.0,11
349,29,164,19,20,20,0.0,12
349,4,6,10,,R,0.0,3
349,18,1,5,,R,0.0,4
349,811,164,18,,R,0.0,31
349,22,3,7,,R,0.0,4
350,4,6,1,1,1,25.0,1
350,18,1,2,2,2,18.0,1
350,13,6,3,3,3,15.0,1
350,20,9,6,4,4,12.0,1
350,3,131,7,5,5,10.0,1
350,17,9,4,6,6,8.0,1
350,807,3,8,7,7,6.0,1
350,9,4,9,8,8,4.0,1
350,30,131,12,9,9,2.0,1
350,22,3,10,10,10,1.0,1
350,67,5,14,11,11,0.0,1
350,24,10,19,12,12,0.0,1
350,808,4,20,13,13,0.0,1
350,37,15,16,14,14,0.0,11
350,153,5,15,15,15,0.0,11
350,16,10,11,16,16,0.0,11
350,10,166,24,17,17,0.0,12
350,5,205,18,18,18,0.0,12
350,29,164,23,19,19,0.0,12
350,810,166,21,20,20,0.0,13
350,15,205,17,,R,0.0,5
350,811,164,22,,R,0.0,31
350,1,1,5,,R,0.0,4
350,155,15,13,,R,0.0,6
351,4,6,1,1,1,25.0,1
351,20,9,2,2,2,18.0,1
351,17,9,5,3,3,15.0,1
351,18,1,4,4,4,12.0,1
351,3,131,7,5,5,10.0,1
351,22,3,6,6,6,8.0,1
351,9,4,8,7,7,6.0,1
351,13,6,24,8,8,4.0,1
351,16,10,15,9,9,2.0,1
351,807,3,17,10,10,1.0,1
351,808,4,12,11,11,0.0,11
351,153,5,11,12,12,0.0,11
351,30,131,9,13,13,0.0,11
351,67,5,13,14,14,0.0,11
351,810,166,20,15,15,0.0,12
351,5,205,19,16,16,0.0,5
351,10,166,18,,R,0.0,9
351,2,15,14,,R,0.0,4
351,1,1,3,,R,0.0,4
351,32,164,22,,R,0.0,9
351,155,15,10,,R,0.0,3
351,811,164,23,,R,0.0,3
351,15,205,21,,R,0.0,9
351,24,10,16,,R,0.0,4
352,20,9,1,1,1,25.0,1
352,17,9,2,2,2,18.0,1
352,4,6,4,3,3,15.0,1
352,18,1,5,4,4,12.0,1
352,1,1,8,5,5,10.0,1
352,30,131,10,6,6,8.0,1
352,155,15,14,7,7,6.0,1
352,2,15,11,8,8,4.0,1
352,22,3,7,9,9,2.0,1
352,67,5,18,10,10,1.0,1
352,153,5,16,11,11,0.0,11
352,5,205,20,12,12,0.0,11
352,15,205,19,13,13,0.0,12
352,10,166,22,14,14,0.0,12
352,811,164,23,15,15,0.0,12
352,29,164,24,16,16,0.0,13
352,3,131,6,,R,0.0,22
352,16,10,15,,R,0.0,44
352,9,4,3,,R,0.0,36
352,807,3,9,,R,0.0,3
352,13,6,12,,R,0.0,3
352,808,4,13,,R,0.0,3
352,24,10,17,,R,0.0,3
352,810,166,21,,R,0.0,22
353,4,6,3,1,1,25.0,1
353,1,1,4,2,2,18.0,1
353,13,6,6,3,3,15.0,1
353,30,131,9,4,4,12.0,1
353,9,4,8,5,5,10.0,1
353,24,10,17,6,6,8.0,1
353,22,3,10,7,7,6.0,1
353,155,15,12,8,8,4.0,1
353,2,15,13,9,9,2.0,1
353,807,3,11,10,10,1.0,1
353,153,5,15,11,11,0.0,1
353,18,1,7,12,12,0.0,1
353,5,205,21,13,13,0.0,11
353,811,164,24,14,14,0.0,12
353,29,164,23,15,15,0.0,12
353,16,10,14,,R,0.0,4
353,20,9,1,,R,0.0,5
353,808,4,20,,R,0.0,3
353,10,166,19,,R,0.0,4
353,67,5,16,,R,0.0,4
353,810,166,22,,R,0.0,3
353,15,205,18,,R,0.0,9
353,17,9,2,,R,0.0,3
353,3,131,5,,R,0.0,4
354,20,9,2,1,1,25.0,1
354,17,9,3,2,2,18.0,1
354,4,6,5,3,3,15.0,1
354,1,1,4,4,4,12.0,1
354,18,1,11,5,5,10.0,1
354,3,131,13,6,6,8.0,1
354,30,131,8,7,7,6.0,1
354,807,3,1,8,8,4.0,11
354,9,4,7,9,9,2.0,11
354,155,15,12,10,10,1.0,11
354,153,5,14,11,11,0.0,11
354,16,10,22,12,12,0.0,11
354,67,5,19,13,13,0.0,11
354,22,3,6,14,14,0.0,11
354,13,6,9,15,15,0.0,11
354,808,4,10,16,16,0.0,11
354,2,15,15,17,17,0.0,11
354,5,205,20,18,18,0.0,12
354,15,205,18,19,19,0.0,12
354,10,166,17,20,20,0.0,12
354,811,164,24,21,21,0.0,12
354,32,164,23,22,22,0.0,16
354,810,166,21,,N,0.0,19
354,24,10,16,,R,0.0,3
355,20,9,1,1,1,25.0,1
355,1,1,2,2,2,18.0,1
355,18,1,4,3,3,15.0,1
355,3,131,9,4,4,12.0,1
355,9,4,11,5,5,10.0,1
355,808,4,10,6,6,8.0,1
355,4,6,3,7,7,6.0,1
355,17,9,5,8,8,4.0,1
355,153,5,17,9,9,2.0,1
355,13,6,6,10,10,1.0,1
355,2,15,14,11,11,0.0,1
355,22,3,7,12,12,0.0,1
355,16,10,13,13,13,0.0,1
355,155,15,12,14,14,0.0,1
355,67,5,18,15,15,0.0,1
355,807,3,15,16,16,0.0,1
355,5,205,20,17,17,0.0,11
355,810,166,22,18,18,0.0,12
355,811,164,23,19,19,0.0,12
355,32,164,24,20,20,0.0,12
355,15,205,19,21,21,0.0,65
355,10,166,21,,R,0.0,6
355,30,131,8,,R,0.0,4
355,24,10,16,,R,0.0,4
841,20,9,1,1,1,25.0,1
841,1,1,2,2,2,18.0,1
841,808,4,6,3,3,15.0,1
841,4,6,5,4,4,12.0,1
841,17,9,3,5,5,10.0,1
841,18,1,4,6,6,8.0,1
841,13,6,8,7,7,6.0,1
841,67,5,10,8,8,4.0,11
841,16,10,16,9,9,2.0,11
841,814,10,14,10,10,1.0,11
841,153,5,12,11,11,0.0,11
841,2,4,18,12,12,0.0,11
841,15,205,20,13,13,0.0,12
841,816,166,22,14,14,0.0,14
841,10,166,21,,N,0.0,19
841,22,3,17,,R,0.0,7
841,3,131,7,,R,0.0,4
841,5,205,19,,R,0.0,47
841,30,131,11,,R,0.0,4
841,813,3,15,,R,0.0,7
841,155,15,9,,D,0.0,2
841,815,15,13,,D,0.0,2
842,20,9,1,1,1,25.0,1
842,18,1,4,2,2,18.0,1
842,2,4,6,3,3,15.0,1
842,17,9,3,4,4,12.0,1
842,13,6,7,5,5,10.0,1
842,4,6,5,6,6,8.0,1
842,155,15,10,7,7,6.0,1
842,1,1,2,8,8,4.0,1
842,30,131,11,9,9,2.0,1
842,814,10,14,10,10,1.0,1
842,16,10,17,11,11,0.0,11
842,3,131,9,12,12,0.0,11
842,67,5,12,13,13,0.0,11
842,153,5,13,14,14,0.0,11
842,5,205,19,15,15,0.0,11
842,10,166,21,16,16,0.0,12
842,808,4,8,17,17,0.0,3
842,24,164,23,,R,0.0,88
842,816,166,22,,R,0.0,3
842,15,205,20,,R,0.0,8
842,815,15,16,,R,0.0,3
842,22,3,15,,R,0.0,6
842,39,164,24,,R,0.0,128
842,813,3,18,,R,0.0,129
843,1,1,3,1,1,25.0,1
843,20,9,1,2,2,18.0,1
843,17,9,18,3,3,15.0,1
843,18,1,2,4,4,12.0,1
843,3,131,4,5,5,10.0,1
843,13,6,6,6,6,8.0,1
843,4,6,5,7,7,6.0,1
843,30,131,14,8,8,4.0,1
843,808,4,10,9,9,2.0,1
843,155,15,13,10,10,1.0,1
843,814,10,8,11,11,0.0,1
843,2,4,16,12,12,0.0,1
843,22,3,15,13,13,0.0,1
843,67,5,9,14,14,0.0,1
843,16,10,11,15,15,0.0,11
843,5,205,19,16,16,0.0,11
843,815,15,12,17,17,0.0,11
843,813,3,17,18,18,0.0,11
843,15,205,20,19,19,0.0,11
843,816,166,21,20,20,0.0,12
843,10,166,22,21,21,0.0,12
843,24,164,23,22,22,0.0,12
843,39,164,24,23,23,0.0,12
843,153,5,7,,R,0.0,36
844,20,9,1,1,1,25.0,1
844,17,9,2,2,2,18.0,1
844,4,6,5,3,3,15.0,1
844,1,1,4,4,4,12.0,1
844,3,131,3,5,5,10.0,1
844,18,1,6,6,6,8.0,1
844,2,4,9,7,7,6.0,1
844,808,4,7,8,8,4.0,1
844,67,5,16,9,9,2.0,1
844,155,15,24,10,10,1.0,1
844,13,6,10,11,11,0.0,1
844,30,131,8,12,12,0.0,1
844,16,10,12,13,13,0.0,11
844,815,15,15,14,14,0.0,11
844,22,3,11,15,15,0.0,11
844,153,5,17,16,16,0.0,11
844,813,3,14,17,17,0.0,11
844,15,205,19,18,18,0.0,11
844,5,205,18,19,19,0.0,12
844,816,166,23,20,20,0.0,12
844,39,164,22,21,21,0.0,13
844,24,164,20,22,22,0.0,15
844,814,10,13,,R,0.0,31
844,10,166,21,,W,0.0,6
845,20,9,2,1,1,25.0,1
845,1,1,3,2,2,18.0,1
845,18,1,5,3,3,15.0,1
845,17,9,1,4,4,12.0,1
845,4,6,4,5,5,10.0,11
845,30,131,10,6,6,8.0,11
845,3,131,7,7,7,6.0,11
845,2,4,24,8,8,4.0,11
845,815,15,12,9,9,2.0,11
845,155,15,14,10,10,1.0,11
845,808,4,6,11,11,0.0,11
845,814,10,16,12,12,0.0,11
845,16,10,17,13,13,0.0,11
845,67,5,11,14,14,0.0,11
845,813,3,9,15,15,0.0,11
845,153,5,13,16,16,0.0,12
845,22,3,19,17,17,0.0,12
845,15,205,18,18,18,0.0,12
845,10,166,20,19,19,0.0,13
845,816,166,23,20,20,0.0,14
845,39,164,22,21,21,0.0,15
845,13,6,8,,R,0.0,6
845,5,205,15,,R,0.0,3
845,24,164,21,,R,0.0,6
846,20,9,1,1,1,25.0,1
846,4,6,4,2,2,18.0,1
846,18,1,2,3,3,15.0,1
846,17,9,3,4,4,12.0,1
846,155,15,12,5,5,10.0,1
846,1,1,9,6,6,8.0,1
846,16,10,14,7,7,6.0,11
846,2,4,15,8,8,4.0,11
846,22,3,11,9,9,2.0,11
846,67,5,16,10,10,1.0,11
846,3,131,7,11,11,0.0,12
846,814,10,13,12,12,0.0,12
846,15,205,18,13,13,0.0,12
846,5,205,17,14,14,0.0,12
846,816,166,21,15,15,0.0,13
846,24,164,23,16,16,0.0,13
846,39,164,22,17,17,0.0,14
846,813,3,8,18,18,0.0,3
846,808,4,10,,R,0.0,4
846,153,5,19,,R,0.0,4
846,13,6,6,,R,0.0,3
846,30,131,5,,R,0.0,5
846,10,166,20,,R,0.0,22
847,18,1,7,1,1,25.0,1
847,20,9,1,2,2,18.0,1
847,17,9,4,3,3,15.0,1
847,30,131,8,4,4,12.0,1
847,808,4,10,5,5,10.0,1
847,13,6,3,6,6,8.0,1
847,155,15,13,7,7,6.0,1
847,153,5,24,8,8,4.0,1
847,22,3,16,9,9,2.0,1
847,67,5,15,10,10,1.0,1
847,3,131,6,11,11,0.0,1
847,37,15,17,12,12,0.0,1
847,24,164,20,13,13,0.0,11
847,39,164,22,14,14,0.0,11
847,816,166,23,15,15,0.0,11
847,10,166,21,16,16,0.0,11
847,15,205,18,17,17,0.0,11
847,814,10,11,18,18,0.0,3
847,813,3,12,,R,0.0,31
847,2,4,9,,R,0.0,3
847,16,10,14,,R,0.0,3
847,4,6,2,,R,0.0,4
847,5,205,19,,R,0.0,7
847,1,1,5,,R,0.0,4
848,20,9,1,1,1,25.0,1
848,4,6,4,2,2,18.0,1
848,17,9,2,3,3,15.0,1
848,1,1,3,4,4,12.0,1
848,13,6,5,5,5,10.0,1
848,18,1,6,6,6,8.0,1
848,3,131,7,7,7,6.0,1
848,153,5,18,8,8,4.0,11
848,16,10,10,9,9,2.0,11
848,2,4,9,10,10,1.0,11
848,815,15,16,11,11,0.0,11
848,22,3,13,12,12,0.0,11
848,67,5,17,13,13,0.0,11
848,814,10,12,14,14,0.0,11
848,808,4,11,15,15,0.0,11
848,155,15,14,16,16,0.0,11
848,30,131,8,17,17,0.0,11
848,813,3,15,18,18,0.0,11
848,5,205,19,19,19,0.0,12
848,15,205,20,20,20,0.0,12
848,10,166,21,21,21,0.0,12
848,816,166,23,22,22,0.0,12
848,24,164,22,23,23,0.0,13
848,39,164,24,24,24,0.0,13
849,4,6,3,1,1,25.0,1
849,20,9,2,2,2,18.0,1
849,17,9,1,3,3,15.0,1
849,1,1,10,4,4,12.0,1
849,13,6,4,5,5,10.0,1
849,3,131,9,6,6,8.0,1
849,815,15,12,7,7,6.0,1
849,2,4,16,8,8,4.0,1
849,30,131,13,9,9,2.0,1
849,153,5,18,10,10,1.0,1
849,16,10,11,11,11,0.0,1
849,808,4,14,12,12,0.0,1
849,22,3,15,13,13,0.0,11
849,813,3,7,14,14,0.0,11
849,814,10,6,15,15,0.0,11
849,10,166,20,16,16,0.0,12
849,816,166,22,17,17,0.0,12
849,24,164,23,18,18,0.0,12
849,817,164,24,19,19,0.0,13
849,18,1,5,,R,0.0,61
849,67,5,19,,R,0.0,3
849,155,15,8,,R,0.0,5
849,15,205,21,,R,0.0,44
849,5,205,17,,R,0.0,6
850,1,1,2,1,1,25.0,1
850,4,6,4,2,2,18.0,1
850,17,9,1,3,3,15.0,1
850,20,9,3,4,4,12.0,1
850,13,6,5,5,5,10.0,1
850,16,10,8,6,6,8.0,1
850,3,131,6,7,7,6.0,11
850,30,131,10,8,8,4.0,11
850,155,15,17,9,9,2.0,11
850,808,4,9,10,10,1.0,11
850,815,15,15,11,11,0.0,11
850,153,5,16,12,12,0.0,11
850,814,10,12,13,13,0.0,11
850,813,3,13,14,14,0.0,11
850,67,5,24,15,15,0.0,11
850,5,205,18,16,16,0.0,12
850,10,166,19,17,17,0.0,13
850,816,166,21,18,18,0.0,13
850,817,164,22,19,19,0.0,13
850,812,205,20,20,20,0.0,14
850,24,164,23,,R,0.0,10
850,18,1,7,,R,0.0,9
850,22,3,14,,R,0.0,44
850,2,4,11,,R,0.0,4
851,18,1,3,1,1,25.0,1
851,20,9,1,2,2,18.0,1
851,4,6,5,3,3,15.0,1
851,1,1,2,4,4,12.0,1
851,17,9,6,5,5,10.0,1
851,13,6,4,6,6,8.0,1
851,814,10,11,7,7,6.0,11
851,67,5,23,8,8,4.0,11
851,3,131,7,9,9,2.0,11
851,153,5,16,10,10,1.0,11
851,155,15,13,11,11,0.0,11
851,808,4,12,12,12,0.0,11
851,22,3,15,13,13,0.0,12
851,16,10,8,14,14,0.0,12
851,815,15,10,15,15,0.0,12
851,813,3,17,16,16,0.0,12
851,10,166,20,17,17,0.0,14
851,817,164,22,18,18,0.0,14
851,816,166,24,19,19,0.0,15
851,24,164,21,20,20,0.0,15
851,5,205,18,,R,0.0,47
851,30,131,9,,R,0.0,6
851,2,4,14,,R,0.0,42
851,15,205,19,,R,0.0,44
852,20,9,1,1,1,25.0,1
852,17,9,3,2,2,18.0,1
852,18,1,13,3,3,15.0,1
852,4,6,8,4,4,12.0,1
852,30,131,24,5,5,10.0,1
852,3,131,5,6,6,8.0,1
852,16,10,15,7,7,6.0,1
852,13,6,4,8,8,4.0,1
852,808,4,10,9,9,2.0,1
852,813,3,21,10,10,1.0,1
852,814,10,17,11,11,0.0,1
852,155,15,12,12,12,0.0,1
852,811,4,7,13,13,0.0,1
852,15,205,18,14,14,0.0,11
852,5,205,16,15,15,0.0,11
852,22,3,14,16,16,0.0,11
852,816,166,20,17,17,0.0,11
852,10,166,19,18,18,0.0,11
852,24,164,22,19,19,0.0,11
852,815,15,9,,R,0.0,22
852,817,164,23,,R,0.0,5
852,1,1,2,,R,0.0,4
852,67,5,11,,R,0.0,65
852,153,5,6,,R,0.0,4
853,20,9,1,1,1,25.0,1
853,18,1,3,2,2,18.0,1
853,4,6,4,3,3,15.0,1
853,1,1,2,4,4,12.0,1
853,30,131,8,5,5,10.0,1
853,13,6,6,6,6,8.0,1
853,153,5,18,7,7,6.0,11
853,814,10,11,8,8,4.0,11
853,811,4,10,9,9,2.0,11
853,67,5,16,10,10,1.0,11
853,813,3,14,11,11,0.0,11
853,22,3,13,12,12,0.0,11
853,5,205,20,13,13,0.0,12
853,15,205,19,14,14,0.0,12
853,10,166,21,15,15,0.0,12
853,817,164,23,,N,0.0,111
853,815,15,15,,R,0.0,6
853,155,15,17,,R,0.0,6
853,16,10,12,,R,0.0,9
853,17,9,5,,R,0.0,3
853,816,166,22,,R,0.0,6
853,808,4,7,,R,0.0,4
853,3,131,9,,R,0.0,4
853,24,164,24,,R,0.0,4
854,20,9,1,1,1,25.0,1
854,18,1,3,2,2,18.0,1
854,17,9,2,3,3,15.0,1
854,4,6,5,4,4,12.0,1
854,1,1,4,5,5,10.0,1
854,814,10,10,6,6,8.0,1
854,3,131,7,7,7,6.0,11
854,16,10,9,8,8,4.0,11
854,13,6,6,9,9,2.0,11
854,815,15,11,10,10,1.0,11
854,813,3,13,11,11,0.0,11
854,67,5,14,12,12,0.0,11
854,22,3,12,13,13,0.0,11
854,155,15,17,14,14,0.0,12
854,811,4,15,15,15,0.0,12
854,5,205,19,16,16,0.0,12
854,808,4,18,17,17,0.0,12
854,816,166,22,18,18,0.0,12
854,817,164,23,19,19,0.0,14
854,24,164,24,20,20,0.0,14
