raceId,driverId,stop,lap,duration,milliseconds,duration_seconds
1107,852,3,23,27.286,27286,27.286
1107,830,2,24,21.365,21365,21.365
1107,815,2,25,21.655,21655,21.655
1107,825,3,34,22.250,22250,22.25
1107,840,3,36,22.050,22050,22.05
1107,856,3,37,21.074,21074,21.074
1107,855,3,38,21.910,21910,21.91
1107,839,3,40,30.427,30427,30.427
1107,822,3,40,21.975,21975,21.975
1107,846,3,41,22.088,22088,22.088
1107,847,3,41,21.702,21702,21.702
1107,848,3,41,27.683,27683,27.683
1107,857,4,41,22.313,22313,22.313
1107,1,3,42,27.724,27724,27.724
1107,858,3,43,21.543,21543,21.543
1107,852,4,43,21.392,21392,21.392
1107,4,3,44,21.993,21993,21.993
1107,842,3,44,27.804,27804,27.804
1107,832,3,45,28.583,28583,28.583
1107,844,3,47,21.470,21470,21.47
1107,830,3,49,21.641,21641,21.641
1107,815,3,50,21.267,21267,21.267
1107,840,4,54,21.837,21837,21.837
1107,830,4,69,21.328,21328,21.328
1108,807,1,7,41.972,41972,41.972
1108,852,1,14,28.353,28353,28.353
1108,844,1,18,28.244,28244,28.244
1108,855,1,24,29.177,29177,29.177
1108,832,1,26,28.869,28869,28.869
1108,856,1,27,28.242,28242,28.242
1108,847,1,28,29.455,29455,29.455
1108,815,1,28,28.060,28060,28.06
1108,857,1,29,28.655,28655,28.655
1108,858,1,29,28.847,28847,28.847
1108,842,1,31,28.458,28458,28.458
1108,840,1,31,28.561,28561,28.561
1108,848,1,32,29.634,29634,29.634
1108,844,2,32,28.805,28805,28.805
1108,822,1,32,29.662,29662,29.662
1108,852,2,32,28.603,28603,28.603
1108,856,2,32,28.413,28413,28.413
1108,807,2,32,30.003,30003,30.003
1108,830,1,33,29.056,29056,29.056
1108,846,1,33,28.438,28438,28.438
1108,1,1,33,29.169,29169,29.169
1108,4,1,33,28.679,28679,28.679
1108,855,2,33,28.709,28709,28.709
1108,855,3,36,34.374,34374,34.374
1109,848,1,8,22.076,22076,22.076
1109,840,1,9,21.910,21910,21.91
1109,852,1,9,26.170,26170,26.17
1109,822,1,9,22.114,22114,22.114
1109,855,1,10,29.211,29211,29.211
1109,858,1,13,24.001,24001,24.001
1109,825,1,14,22.753,22753,22.753
1109,832,1,15,21.402,21402,21.402
1109,1,1,16,21.974,21974,21.974
1109,807,1,16,22.922,22922,22.922
1109,846,1,17,21.541,21541,21.541
1109,844,1,17,28.404,28404,28.404
1109,857,1,18,21.171,21171,21.171
1109,817,1,18,21.958,21958,21.958
1109,4,1,20,22.916,22916,22.916
1109,830,1,23,21.407,21407,21.407
1109,815,1,24,21.862,21862,21.862
1109,847,1,28,21.886,21886,21.886
1109,817,2,29,22.203,22203,22.203
1109,848,2,31,21.762,21762,21.762
1109,840,2,34,22.403,22403,22.403
1109,858,2,34,22.197,22197,22.197
1109,807,2,38,21.955,21955,21.955
1109,855,2,38,22.853,22853,22.853
1109,822,2,40,23.242,23242,23.242
1109,825,2,41,22.152,22152,22.152
1109,857,2,42,22.030,22030,22.03
1109,815,2,42,20.880,20880,20.88
1109,844,2,43,21.452,21452,21.452
1109,4,2,43,24.152,24152,24.152
1109,846,2,44,21.430,21430,21.43
1109,832,2,44,22.051,22051,22.051
1109,852,2,44,21.181,21181,21.181
1109,847,2,46,21.675,21675,21.675
1109,1,2,49,21.728,21728,21.728
1109,830,2,51,21.680,21680,21.68
1110,846,1,5,25.012,25012,25.012
1110,825,1,5,23.638,23638,23.638
1110,817,1,5,22.843,22843,22.843
1110,839,1,6,23.085,23085,23.085
1110,822,1,6,23.362,23362,23.362
1110,848,1,7,25.015,25015,25.015
1110,832,1,7,23.303,23303,23.303
1110,855,1,7,24.449,24449,24.449
1110,858,1,8,23.570,23570,23.57
1110,852,1,9,22.610,22610,22.61
1110,4,1,10,23.085,23085,23.085
1110,1,1,12,23.090,23090,23.09
1110,807,1,12,24.571,24571,24.571
1110,815,1,13,23.684,23684,23.684
1110,844,1,13,23.224,23224,23.224
1110,830,1,14,22.887,22887,22.887
1110,846,2,17,23.744,23744,23.744
1110,840,1,20,25.397,25397,25.397
1110,847,1,22,23.837,23837,23.837
1110,817,2,22,23.290,23290,23.29
1110,842,1,23,25.664,25664,25.664
1110,848,2,23,23.596,23596,23.596
1110,852,2,24,22.737,22737,22.737
1110,822,2,24,23.786,23786,23.786
1110,807,2,24,25.238,25238,25.238
1110,858,2,24,23.938,23938,23.938
1110,839,2,25,23.339,23339,23.339
1110,825,2,25,23.572,23572,23.572
1110,855,2,25,24.045,24045,24.045
1110,1,2,27,23.023,23023,23.023
1110,844,2,28,23.148,23148,23.148
1110,815,2,29,22.710,22710,22.71
1110,4,2,29,23.798,23798,23.798
1110,830,2,30,23.012,23012,23.012
1110,848,3,33,23.529,23529,23.529
1110,858,3,34,23.109,23109,23.109
1110,1,3,42,23.156,23156,23.156
1111,815,1,1,22.666,22666,22.666
1111,844,1,1,32.686,32686,32.686
1111,842,1,1,28.469,28469,28.469
1111,855,1,1,23.088,23088,23.088
1111,852,1,1,32.321,32321,32.321
1111,859,1,1,42.641,42641,42.641
1111,825,1,1,31.341,31341,31.341
1111,830,1,2,20.379,20379,20.379
1111,4,1,2,20.647,20647,20.647
1111,832,1,2,20.973,20973,20.973
1111,839,1,2,22.534,22534,22.534
1111,846,1,3,20.170,20170,20.17
1111,1,1,3,20.266,20266,20.266
1111,847,1,4,21.201,21201,21.201
1111,840,1,4,20.036,20036,20.036
1111,825,2,9,20.137,20137,20.137
1111,1,2,9,19.970,19970,19.97
1111,840,2,9,20.208,20208,20.208
1111,855,2,10,20.231,20231,20.231
1111,4,2,10,20.109,20109,20.109
1111,832,2,10,19.511,19511,19.511
1111,852,2,10,18.904,18904,18.904
1111,839,2,10,19.795,19795,19.795
1111,846,2,10,20.395,20395,20.395
1111,859,2,10,30.836,30836,30.836
1111,847,2,10,20.148,20148,20.148
1111,830,2,11,19.289,19289,19.289
1111,842,2,11,19.518,19518,19.518
1111,844,2,11,27.202,27202,27.202
1111,815,2,12,19.460,19460,19.46
1111,857,1,15,18.979,18979,18.979
1111,822,1,16,20.187,20187,20.187
1111,807,1,16,20.438,20438,20.438
1111,847,3,16,19.607,19607,19.607
1111,840,3,16,19.653,19653,19.653
1111,859,3,17,19.600,19600,19.6
1111,840,4,34,19.923,19923,19.923
1111,825,3,35,20.510,20510,20.51
1111,855,3,37,20.469,20469,20.469
1111,832,3,41,19.398,19398,19.398
1111,846,3,42,18.878,18878,18.878
1111,839,3,43,19.024,19024,19.024
1111,848,1,44,19.667,19667,19.667
1111,815,3,45,18.789,18789,18.789
1111,1,3,45,19.327,19327,19.327
1111,842,3,46,25.404,25404,25.404
1111,857,2,46,19.120,19120,19.12
1111,859,4,46,19.192,19192,19.192
1111,822,2,47,20.213,20213,20.213
1111,4,3,48,25.147,25147,25.147
1111,807,2,48,19.713,19713,19.713
1111,830,3,49,18.706,18706,18.706
1111,822,3,59,19.735,19735,19.735
1111,859,5,59,19.307,19307,19.307
1111,815,4,60,27.596,27596,27.596
1111,842,4,60,20.417,20417,20.417
1111,832,4,60,19.838,19838,19.838
1111,1,4,60,20.779,20779,20.779
1111,847,4,60,24.019,24019,24.019
1111,846,4,60,19.871,19871,19.871
1111,857,3,60,22.376,22376,22.376
1111,852,3,60,20.602,20602,20.602
1111,855,4,60,21.439,21439,21.439
1111,840,5,60,21.532,21532,21.532
1111,807,3,60,23.582,23582,23.582
1111,825,4,60,23.584,23584,23.584
1111,830,4,61,19.429,19429,19.429
1111,4,4,61,20.655,20655,20.655
1111,848,2,61,21.300,21300,21.3
1111,839,4,61,22.096,22096,22.096
1111,830,5,63,20.402,20402,20.402
1111,815,5,63,41:01.612,2461612,2461.612
1111,846,5,63,40:43.212,2443212,2443.212
1111,847,5,63,40:46.251,2446251,2446.251
1111,848,3,63,40:43.475,2443475,2443.475
1111,857,4,63,40:34.653,2434653,2434.653
1111,839,5,63,40:32.201,2432201,2432.201
1111,852,4,63,40:14.895,2414895,2414.895
1111,840,6,63,40:10.734,2410734,2410.734
1111,807,4,63,40:10.704,2410704,2410.704
1111,822,4,63,40:05.113,2405113,2405.113
1111,859,6,63,39:56.340,2396340,2396.34
1111,825,5,63,39:54.733,2394733,2394.733
1111,830,6,64,41:23.382,2483382,2483.382
1111,4,5,64,40:55.302,2455302,2455.302
1111,842,5,64,40:43.169,2443169,2443.169
1111,832,5,64,40:43.147,2443147,2443.147
1111,1,5,64,40:31.108,2431108,2431.108
1111,815,6,64,35.592,35592,35.592
1111,846,6,64,44.272,44272,44.272
1111,847,6,64,39.845,39845,39.845
1111,848,4,64,39.234,39234,39.234
1111,857,5,64,38.453,38453,38.453
1111,839,6,64,37.037,37037,37.037
1111,852,5,64,34.901,34901,34.901
1111,840,7,64,33.553,33553,33.553
1111,807,5,64,32.884,32884,32.884
1111,822,5,64,32.518,32518,32.518
1111,859,7,64,31.306,31306,31.306
1111,825,6,64,30.628,30628,30.628
1111,847,7,67,22.379,22379,22.379
1112,842,1,10,27.376,27376,27.376
1112,855,1,11,24.396,24396,24.396
1112,825,1,12,24.660,24660,24.66
1112,859,1,13,24.212,24212,24.212
1112,807,1,14,26.095,26095,26.095
1112,858,1,14,24.779,24779,24.779
1112,848,1,15,24.538,24538,24.538
1112,832,1,19,25.183,25183,25.183
1112,847,1,19,24.215,24215,24.215
1112,830,1,20,24.228,24228,24.228
1112,844,1,20,23.931,23931,23.931
1112,840,1,20,25.667,25667,25.667
1112,815,1,21,23.819,23819,23.819
1112,4,1,21,24.798,24798,24.798
1112,846,1,22,23.727,23727,23.727
1112,857,1,23,24.133,24133,24.133
1112,839,1,24,24.249,24249,24.249
1112,822,1,25,24.658,24658,24.658
1112,1,1,27,24.255,24255,24.255
1112,842,2,31,24.686,24686,24.686
1112,859,2,33,24.281,24281,24.281
1112,855,2,33,25.959,25959,25.959
1112,825,2,33,24.765,24765,24.765
1112,807,2,39,24.328,24328,24.328
1112,857,2,41,31.799,31799,31.799
1113,855,1,2,30.032,30032,30.032
1113,858,1,19,1:03.543,63543,63.543
1113,832,1,20,29.499,29499,29.499
1113,844,1,20,32.888,32888,32.888
1113,847,1,20,29.976,29976,29.976
1113,846,1,20,29.485,29485,29.485
1113,1,1,20,32.631,32631,32.631
1113,4,1,20,30.670,30670,30.67
1113,839,1,20,29.755,29755,29.755
1113,825,1,20,31.475,31475,31.475
1113,807,1,20,35.497,35497,35.497
1113,842,1,20,31.802,31802,31.802
1113,859,1,20,32.348,32348,32.348
1113,857,1,20,29.369,29369,29.369
1113,848,1,20,30.138,30138,30.138
1113,855,2,20,30.637,30637,30.637
1113,815,1,39,28.977,28977,28.977
1113,830,1,40,29.698,29698,29.698
1113,822,1,40,30.487,30487,30.487
1113,848,2,43,29.787,29787,29.787
1113,825,2,43,33.078,33078,33.078
1113,858,2,43,31.018,31018,31.018
1113,847,2,44,30.039,30039,30.039
1113,1,2,44,33.581,33581,33.581
1113,4,2,44,52.708,52708,52.708
1114,848,1,1,50.143,50143,50.143
1114,855,1,1,41.041,41041,41.041
1114,839,1,1,27.056,27056,27.056
1114,822,1,1,55.802,55802,55.802
1114,815,1,2,32.450,32450,32.45
1114,858,1,2,32.715,32715,32.715
1114,858,2,5,43.868,43868,43.868
1114,822,2,6,53.512,53512,53.512
1114,807,1,8,23.520,23520,23.52
1114,852,1,9,22.944,22944,22.944
1114,859,1,10,23.136,23136,23.136
1114,855,2,10,24.091,24091,24.091
1114,4,1,11,24.086,24086,24.086
1114,815,2,12,41.499,41499,41.499
1114,825,1,12,23.816,23816,23.816
1114,857,1,13,24.455,24455,24.455
1114,848,2,13,52.165,52165,52.165
1114,840,1,14,23.441,23441,23.441
1114,815,3,13,41:25.913,2485913,2485.913
1114,830,1,16,24.382,24382,24.382
1114,1,1,16,24.841,24841,24.841
1114,846,1,17,23.523,23523,23.523
1114,844,1,17,23.197,23197,23.197
1114,832,1,18,23.075,23075,23.075
1114,842,1,18,24.488,24488,24.488
1114,807,2,21,23.660,23660,23.66
1114,858,3,21,35.182,35182,35.182
1114,847,1,24,24.034,24034,24.034
1114,4,2,25,24.294,24294,24.294
1114,859,2,25,23.671,23671,23.671
1114,839,2,28,23.789,23789,23.789
1114,855,3,29,24.116,24116,24.116
1114,852,2,30,23.327,23327,23.327
1114,825,2,31,23.858,23858,23.858
1114,844,2,34,22.926,22926,22.926
1114,1,2,34,23.631,23631,23.631
1114,842,2,34,24.651,24651,24.651
1114,857,2,35,23.198,23198,23.198
1114,846,2,36,23.182,23182,23.182
1114,830,2,37,23.696,23696,23.696
1114,807,3,37,23.338,23338,23.338
1114,832,2,38,23.374,23374,23.374
1114,815,4,14,30.651,30651,30.651
1115,847,1,1,39.686,39686,39.686
1115,822,1,3,29.977,29977,29.977
1115,825,1,3,28.743,28743,28.743
1115,840,1,3,28.886,28886,28.886
1115,859,1,3,29.330,29330,29.33
1115,852,1,9,27.781,27781,27.781
1115,839,1,10,28.961,28961,28.961
1115,4,1,11,28.373,28373,28.373
1115,842,1,11,28.429,28429,28.429
1115,857,1,12,28.875,28875,28.875
1115,844,1,12,28.228,28228,28.228
1115,846,1,13,28.134,28134,28.134
1115,807,1,13,39.879,39879,39.879
1115,858,1,13,29.436,29436,29.436
1115,847,2,14,28.542,28542,28.542
1115,830,1,17,28.233,28233,28.233
1115,815,1,17,27.808,27808,27.808
1115,848,1,18,29.253,29253,29.253
1115,855,1,18,28.984,28984,28.984
1115,822,2,21,29.387,29387,29.387
1115,840,2,21,28.156,28156,28.156
1115,825,2,21,28.948,28948,28.948
1115,859,2,21,28.665,28665,28.665
1115,852,2,22,27.596,27596,27.596
1115,857,2,25,27.868,27868,27.868
1115,844,2,25,27.873,27873,27.873
1115,839,2,25,28.969,28969,28.969
1115,4,2,26,28.432,28432,28.432
1115,842,2,26,30.192,30192,30.192
1115,858,2,26,29.373,29373,29.373
1115,846,2,27,27.611,27611,27.611
1115,807,2,27,28.274,28274,28.274
1115,815,2,31,33.246,33246,33.246
1115,848,2,31,28.747,28747,28.747
1115,847,3,32,28.314,28314,28.314
1115,830,2,34,28.103,28103,28.103
1115,855,2,35,28.854,28854,28.854
1115,822,3,39,28.946,28946,28.946
1115,840,3,39,29.399,29399,29.399
1115,825,3,39,30.331,30331,30.331
1115,859,3,39,28.171,28171,28.171
1115,807,3,39,28.591,28591,28.591
1115,852,3,40,27.809,27809,27.809
1115,857,3,43,27.489,27489,27.489
1115,844,3,43,27.513,27513,27.513
1115,839,3,43,29.169,29169,29.169
1115,815,3,43,33.165,33165,33.165
1115,846,3,44,27.677,27677,27.677
1115,4,3,44,28.393,28393,28.393
1115,842,3,44,34.856,34856,34.856
1115,848,3,44,28.981,28981,28.981
1115,847,4,50,28.191,28191,28.191
1115,830,3,51,29.726,29726,29.726
1115,855,3,52,28.815,28815,28.815
1116,822,2,28,25.020,25020,25.02
1116,848,2,29,24.354,24354,24.354
1116,825,2,29,24.745,24745,24.745
1116,1,1,20,24.916,24916,24.916
1116,840,1,20,24.457,24457,24.457
1116,847,1,21,24.357,24357,24.357
1116,848,1,10,24.563,24563,24.563
1116,822,1,10,24.783,24783,24.783
1116,825,1,10,25.067,25067,25.067
1116,858,1,11,24.990,24990,24.99
1116,830,1,16,23.756,23756,23.756
1116,846,1,17,24.155,24155,24.155
1116,832,1,17,23.668,23668,23.668
1116,815,1,17,24.245,24245,24.245
1116,852,1,17,24.354,24354,24.354
1116,842,1,18,23.900,23900,23.9
1116,4,1,19,25.055,25055,25.055
1116,807,1,19,26.573,26573,26.573
1116,855,1,9,25.636,25636,25.636
1116,855,2,27,24.717,24717,24.717
1116,832,2,35,23.673,23673,23.673
1116,830,2,35,24.974,24974,24.974
1116,807,2,34,24.308,24308,24.308
1116,858,2,32,25.547,25547,25.547
1116,846,2,34,23.361,23361,23.361
1116,852,2,34,24.125,24125,24.125
1116,817,1,23,23.963,23963,23.963
1116,815,2,37,23.747,23747,23.747
1116,842,2,37,24.880,24880,24.88
1116,1,2,38,24.648,24648,24.648
1116,847,2,39,23.969,23969,23.969
1116,840,2,40,23.955,23955,23.955
1116,4,2,42,24.823,24823,24.823
1116,817,2,47,26.513,26513,26.513
1116,852,3,54,23.472,23472,23.472
1116,844,1,23,23.963,23963,23.963
1117,852,1,9,30.121,30121,30.121
1117,846,1,11,23.408,23408,23.408
1117,830,1,19,22.427,22427,22.427
1117,855,1,21,22.817,22817,22.817
1117,858,1,22,23.945,23945,23.945
1117,807,1,23,23.144,23144,23.144
1117,825,1,23,23.642,23642,23.642
1117,1,1,24,22.210,22210,22.21
1117,857,1,25,23.734,23734,23.734
1117,847,1,26,22.311,22311,22.311
1117,817,1,27,22.406,22406,22.406
1117,842,1,28,22.627,22627,22.627
1117,4,1,29,22.844,22844,22.844
1117,832,1,30,22.067,22067,22.067
1117,840,1,30,22.582,22582,22.582
1117,844,1,31,22.248,22248,22.248
1117,822,1,31,23.638,23638,23.638
1117,830,2,33,22.372,22372,22.372
1117,846,2,33,22.563,22563,22.563
1117,848,1,33,23.680,23680,23.68
1117,830,3,34,20:09.136,1209136,1209.136
1117,844,2,34,20:10.512,1210512,1210.512
1117,1,2,34,20:12.908,1212908,1212.908
1117,832,2,34,20:15.432,1215432,1215.432
1117,817,2,34,20:17.136,1217136,1217.136
1117,857,2,34,20:19.064,1219064,1219.064
1117,847,2,34,20:18.200,1218200,1218.2
1117,852,2,34,20:18.057,1218057,1218.057
1117,807,2,34,20:19.826,1219826,1219.826
1117,846,3,34,20:26.386,1226386,1226.386
1117,842,2,34,20:25.698,1225698,1225.698
1117,848,2,34,20:27.980,1227980,1227.98
1117,855,2,34,20:29.539,1229539,1229.539
1117,839,1,34,20:26.296,1226296,1226.296
1117,858,2,34,20:27.718,1227718,1227.718
1117,822,2,34,20:29.349,1229349,1229.349
1117,840,2,34,20:29.686,1229686,1229.686
1117,4,2,34,20:29.837,1229837,1229.837
1118,830,1,1,18.535,18535,18.535
1118,846,1,1,19.386,19386,19.386
1118,1,1,1,18.521,18521,18.521
1118,4,1,1,18.487,18487,18.487
1118,840,1,1,18.504,18504,18.504
1118,847,1,1,20.449,20449,20.449
1118,815,1,1,20.811,20811,20.811
1118,832,1,1,23.030,23030,23.03
1118,839,1,1,22.209,22209,22.209
1118,857,1,1,26:24.007,1584007,1584.007
1118,852,1,1,20.969,20969,20.969
1118,842,1,1,20.523,20523,20.523
1118,822,1,1,20.732,20732,20.732
1118,855,1,1,21.256,21256,21.256
1118,858,1,1,27.472,27472,27.472
1118,817,1,1,26:16.725,1576725,1576.725
1118,807,1,1,34.261,34261,34.261
1118,830,2,2,23:22.632,1402632,1402.632
1118,846,2,2,23:24.611,1404611,1404.611
1118,1,2,2,23:26.375,1406375,1406.375
1118,4,2,2,23:28.154,1408154,1408.154
1118,840,2,2,23:29.984,1409984,1409.984
1118,847,2,2,23:30.984,1410984,1410.984
1118,815,2,2,23:31.712,1411712,1411.712
1118,832,2,2,23:33.704,1413704,1413.704
1118,839,2,2,23:34.725,1414725,1414.725
1118,852,2,2,23:35.420,1415420,1415.42
1118,842,2,2,23:36.706,1416706,1416.706
1118,822,2,2,23:38.156,1418156,1418.156
1118,855,2,2,23:39.945,1419945,1419.945
1118,858,2,2,23:41.207,1421207,1421.207
1118,807,2,2,23:41.069,1421069,1421.069
1118,857,2,2,38.489,38489,38.489
1118,817,2,2,32.770,32770,32.77
1118,839,3,14,24.037,24037,24.037
1118,855,3,15,23.953,23953,23.953
1118,858,3,17,24.367,24367,24.367
1118,1,3,18,23.571,23571,23.571
1118,822,3,18,24.077,24077,24.077
1118,847,3,19,23.730,23730,23.73
1118,815,3,20,23.164,23164,23.164
1118,807,3,21,24.401,24401,24.401
1118,840,3,22,23.558,23558,23.558
1118,4,3,25,24.204,24204,24.204
1118,857,3,24,23.536,23536,23.536
1118,832,3,26,23.557,23557,23.557
1118,842,3,26,25.295,25295,25.295
1118,852,3,26,27.114,27114,27.114
1118,830,3,27,22.994,22994,22.994
1118,846,3,27,23.806,23806,23.806
1118,817,3,26,23.955,23955,23.955
1118,839,4,31,24.406,24406,24.406
1118,858,4,44,24.137,24137,24.137
1118,847,4,45,23.962,23962,23.962
1118,815,4,46,23.522,23522,23.522
1118,1,4,46,24.074,24074,24.074
1118,842,4,46,23.583,23583,23.583
1118,807,4,46,23.841,23841,23.841
1118,4,4,47,23.830,23830,23.83
1118,832,4,51,23.704,23704,23.704
1118,839,5,51,23.599,23599,23.599
1118,840,4,52,25.294,25294,25.294
1118,857,4,52,23.338,23338,23.338
1118,852,4,55,23.453,23453,23.453
1118,830,4,56,23.397,23397,23.397
1118,817,4,55,23.508,23508,23.508
1118,846,4,59,23.664,23664,23.664
1119,815,1,1,33.599,33599,33.599
1119,4,1,1,29.304,29304,29.304
1119,822,1,1,43.914,43914,43.914
1119,840,1,3,22.222,22222,22.222
1119,832,1,3,21.261,21261,21.261
1119,852,1,10,20.619,20619,20.619
1119,807,1,12,22.154,22154,22.154
1119,825,1,14,21.611,21611,21.611
1119,847,1,15,21.257,21257,21.257
1119,858,1,15,21.367,21367,21.367
1119,830,1,16,26.686,26686,26.686
1119,848,1,16,21.242,21242,21.242
1119,857,1,16,23.269,23269,23.269
1119,842,1,17,22.262,22262,22.262
1119,1,1,17,25.047,25047,25.047
1119,817,1,17,22.242,22242,22.242
1119,839,1,20,21.763,21763,21.763
1119,844,1,21,22.559,22559,22.559
1119,852,2,21,20.894,20894,20.894
1119,822,2,24,21.575,21575,21.575
1119,815,2,26,21.568,21568,21.568
1119,840,2,26,22.570,22570,22.57
1119,830,2,26,21.323,21323,21.323
1119,847,2,26,21.952,21952,21.952
1119,832,2,26,22.630,22630,22.63
1119,4,2,26,23.214,23214,23.214
1119,855,1,26,22.155,22155,22.155
1119,825,2,26,21.868,21868,21.868
1119,807,2,26,25.453,25453,25.453
1119,1,2,26,22.508,22508,22.508
1119,857,2,43,20.535,20535,20.535
1120,825,1,5,22.764,22764,22.764
1120,817,1,7,21.692,21692,21.692
1120,4,1,12,22.462,22462,22.462
1120,857,1,13,21.697,21697,21.697
1120,807,1,13,21.861,21861,21.861
1120,855,1,13,22.867,22867,22.867
1120,846,1,14,24.061,24061,24.061
1120,847,1,14,21.650,21650,21.65
1120,1,1,15,22.195,22195,22.195
1120,839,1,15,22.160,22160,22.16
1120,858,1,15,22.124,22124,22.124
1120,830,1,16,21.662,21662,21.662
1120,848,1,16,22.170,22170,22.17
1120,844,1,17,21.919,21919,21.919
1120,815,1,17,21.446,21446,21.446
1120,842,1,17,23.091,23091,23.091
1120,852,1,22,21.486,21486,21.486
1120,840,1,22,21.866,21866,21.866
1120,825,2,22,22.163,22163,22.163
1120,832,1,23,21.229,21229,21.229
1120,822,1,29,22.665,22665,22.665
1120,817,2,31,21.740,21740,21.74
1120,842,2,32,23.478,23478,23.478
1120,846,2,33,21.432,21432,21.432
1120,807,2,33,22.081,22081,22.081
1120,847,2,34,22.084,22084,22.084
1120,844,2,35,21.246,21246,21.246
1120,1,2,35,22.045,22045,22.045
1120,857,2,36,21.156,21156,21.156
1120,4,2,36,21.841,21841,21.841
1120,855,2,37,22.345,22345,22.345
1120,858,2,41,21.880,21880,21.88
1120,815,2,42,21.274,21274,21.274
1120,840,2,42,21.667,21667,21.667
1120,830,2,43,21.275,21275,21.275
1120,848,2,43,21.919,21919,21.919
1120,832,2,56,21.564,21564,21.564
1121,807,1,1,36.604,36604,36.604
1121,855,1,9,25.208,25208,25.208
1121,840,1,9,24.418,24418,24.418
1121,839,1,10,24.877,24877,24.877
1121,858,1,10,35.729,35729,35.729
1121,847,1,11,24.778,24778,24.778
1121,844,1,11,24.069,24069,24.069
1121,825,1,11,25.951,25951,25.951
1121,815,1,12,24.516,24516,24.516
1122,830,1,7,20.607,20607,20.607
1121,1,1,12,25.087,25087,25.087
1121,842,1,12,29.980,29980,29.98
1121,822,1,12,26.420,26420,26.42
1122,815,1,7,22.196,22196,22.196
1121,817,1,13,24.988,24988,24.988
1121,832,1,14,24.474,24474,24.474
1121,852,1,14,24.724,24724,24.724
1121,4,1,15,24.786,24786,24.786
1121,848,1,15,24.681,24681,24.681
1121,830,1,17,25.064,25064,25.064
1121,807,2,20,24.768,24768,24.768
1121,840,2,27,24.545,24545,24.545
1121,855,2,28,25.094,25094,25.094
1121,858,2,28,25.070,25070,25.07
1121,839,2,30,25.145,25145,25.145
1121,822,2,30,1:14.773,74773,74.773
1121,847,2,31,24.866,24866,24.866
1121,842,2,31,26.462,26462,26.462
1121,825,2,32,24.446,24446,24.446
1122,844,1,7,23.419,23419,23.419
1121,1,2,33,24.094,24094,24.094
1121,844,2,34,24.136,24136,24.136
1122,857,1,7,21.427,21427,21.427
1121,852,2,34,24.324,24324,24.324
1121,832,2,35,23.866,23866,23.866
1121,817,2,35,24.856,24856,24.856
1121,815,2,36,24.563,24563,24.563
1121,848,2,36,24.610,24610,24.61
1121,830,2,37,24.209,24209,24.209
1121,4,2,41,25.109,25109,25.109
1121,858,3,40,25.346,25346,25.346
1121,807,3,41,24.387,24387,24.387
1121,842,3,43,25.240,25240,25.24
1121,857,1,12,25.450,25450,25.45
1121,846,1,13,24.205,24205,24.205
1121,846,2,33,24.705,24705,24.705
1121,857,2,34,24.852,24852,24.852
1122,4,1,7,22.129,22129,22.129
1122,847,1,7,21.013,21013,21.013
1122,852,1,7,21.694,21694,21.694
1122,860,1,7,22.457,22457,22.457
1122,825,1,7,21.460,21460,21.46
1122,848,1,7,21.723,21723,21.723
1122,817,1,7,1:03.364,63364,63.364
1122,839,1,7,22.502,22502,22.502
1122,822,1,7,22.795,22795,22.795
1122,858,1,7,23.645,23645,23.645
1122,807,1,33,21.035,21035,21.035
1122,822,2,35,23.281,23281,23.281
1122,1,1,36,20.170,20170,20.17
1123,817,1,5,18.265,18265,18.265
1122,855,1,41,46.381,46381,46.381
1122,846,1,37,22.211,22211,22.211
1123,848,1,6,17.755,17755,17.755
1123,855,1,6,19.032,19032,19.032
1123,1,1,7,17.596,17596,17.596
1123,825,1,7,18.301,18301,18.301
1123,847,1,8,18.046,18046,18.046
1123,840,1,8,17.901,17901,17.901
1123,822,1,8,46.969,46969,46.969
1123,844,1,9,17.409,17409,17.409
1123,857,1,9,17.573,17573,17.573
1123,852,1,9,18.523,18523,18.523
1123,839,1,9,18.287,18287,18.287
1123,846,1,14,17.776,17776,17.776
1123,815,1,14,18.112,18112,18.112
1123,832,1,16,17.599,17599,17.599
1123,839,2,16,30.626,30626,30.626
1123,4,1,17,18.160,18160,18.16
1123,807,1,17,18.320,18320,18.32
1123,842,1,17,20.316,20316,20.316
1123,848,2,27,17.745,17745,17.745
1123,817,2,29,17.751,17751,17.751
1123,825,2,33,18.151,18151,18.151
1123,844,2,34,17.308,17308,17.308
1123,815,2,35,17.222,17222,17.222
1123,807,2,35,18.145,18145,18.145
1123,855,2,35,36.866,36866,36.866
1123,852,2,36,17.535,17535,17.535
1123,822,2,36,18.938,18938,18.938
1123,840,2,37,17.977,17977,17.977
1123,857,2,39,18.533,18533,18.533
1123,846,2,40,17.653,17653,17.653
1123,832,2,41,17.740,17740,17.74
1123,4,2,41,17.995,17995,17.995
1123,842,2,41,17.682,17682,17.682
1123,839,3,42,18.007,18007,18.007
1123,847,2,45,17.964,17964,17.964
1124,830,1,1,26:15.603,1575603,1575.603
1124,815,1,1,26:17.661,1577661,1577.661
1124,846,1,1,26:20.116,1580116,1580.116
1124,832,1,1,26:20.097,1580097,1580.097
1124,4,1,1,26:20.924,1580924,1580.924
1124,857,1,1,26:20.204,1580204,1580.204
1124,1,1,1,26:20.696,1580696,1580.696
1124,844,1,1,26:23.333,1583333,1583.333
1124,847,1,1,26:21.238,1581238,1581.238
